management_id,title,comment,platform,大ジャンル,小ジャンル,purchase_price,sold_price,shipping_fee,sales_fee_rate,status,sold_at
"DUMMY-202611-0421","ベージュ レザージャケット 良品","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","レザージャケット","5390","20200","1400","5","sold","2026-11-30"
"DUMMY-202611-0422","ベージュ パーカー ストリート","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","トップス","パーカー","2440","6600","450","10","sold","2026-11-14"
"DUMMY-202611-0423","パープル 帽子 ヴィンテージ","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用 / 未売却ダミー","ラクマ","アクセサリー","帽子","1610","0","0","10","selling",""
"DUMMY-202611-0424","グリーン シャツ 使用感あり","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","シャツ","3420","9300","210","5","sold","2026-11-14"
"DUMMY-202611-0425","イエロー ダウン 90s","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","ダウン","6670","30600","1200","10","sold","2026-11-11"
"DUMMY-202611-0426","パープル ナイロンジャケット 90s","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","アウター","ナイロンジャケット","6210","16900","1000","10","sold","2026-11-23"
"DUMMY-202611-0427","ホワイト 帽子 ヴィンテージ","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","アクセサリー","帽子","1580","5000","230","10","sold","2026-11-22"
"DUMMY-202611-0428","ベージュ ニット 一点物","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","その他","トップス","ニット","2210","8200","750","0","sold","2026-11-03"
"DUMMY-202611-0429","カーキ デニム 美品","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ヤフオク","ボトムス","デニム","2470","6000","450","10","sold","2026-11-04"
"DUMMY-202611-0430","ネイビー スウェット 使用感あり","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","トップス","スウェット","2110","4600","450","10","sold","2026-11-27"
"DUMMY-202611-0431","ブラック シャツ 訳あり","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用 / 未売却ダミー","メルカリ","トップス","シャツ","2870","0","0","10","selling",""
"DUMMY-202611-0432","ブルー デニム 良品","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","デニム","1880","5100","520","10","sold","2026-11-11"
"DUMMY-202611-0433","ネイビー ナイロンジャケット 良品","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","アウター","ナイロンジャケット","6080","20900","1000","10","sold","2026-11-26"
"DUMMY-202611-0434","グレー ショートパンツ 90s","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ラクマ","ボトムス","ショートパンツ","3700","9700","750","10","sold","2026-11-22"
"DUMMY-202611-0435","ホワイト サンダル 訳あり","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ヤフオク","シューズ","サンダル","4670","10800","1000","10","sold","2026-11-18"
"DUMMY-202611-0436","グリーン スニーカー 使用感あり","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ラクマ","シューズ","スニーカー","3530","12600","850","10","sold","2026-11-21"
"DUMMY-202611-0437","ネイビー ショートパンツ ストリート","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","その他","ボトムス","ショートパンツ","3060","10400","450","0","sold","2026-11-25"
"DUMMY-202611-0438","ブルー パーカー 人気ブランド","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ラクマ","トップス","パーカー","3100","8500","520","10","sold","2026-11-27"
"DUMMY-202611-0439","レッド デニム 人気ブランド","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ラクマ","ボトムス","デニム","2870","11500","520","10","sold","2026-11-16"
"DUMMY-202611-0440","グリーン Tシャツ 良品","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","Tシャツ","2800","5800","210","10","sold","2026-11-01"
"DUMMY-202611-0441","ブルー サンダル 訳あり","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ラクマ","シューズ","サンダル","3950","6000","750","10","sold","2026-11-04"
"DUMMY-202611-0442","イエロー リュック ストリート","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","リュック","2110","6200","850","10","sold","2026-11-18"
"DUMMY-202611-0443","パープル 腕時計 訳あり","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","アクセサリー","腕時計","1620","2200","300","10","sold","2026-11-11"
"DUMMY-202611-0444","ブラウン ボストンバッグ 美品","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","Yahooフリマ","バッグ","ボストンバッグ","3510","12800","850","5","sold","2026-11-28"
"DUMMY-202611-0445","カーキ スラックス 美品","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","スラックス","2350","6600","210","10","sold","2026-11-21"
"DUMMY-202611-0446","レッド シャツ きれいめ","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","シャツ","1890","3600","210","10","sold","2026-11-14"
"DUMMY-202611-0447","カーキ スニーカー 美品","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","その他","シューズ","スニーカー","2240","6100","750","0","sold","2026-11-16"
"DUMMY-202611-0448","ホワイト ショートパンツ 人気ブランド","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","ショートパンツ","2770","6600","230","10","sold","2026-11-28"
"DUMMY-202611-0449","ネイビー ニット 美品","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","ニット","3090","11700","750","10","sold","2026-11-13"
"DUMMY-202611-0450","ブラック ニット 人気ブランド","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","メルカリ","トップス","ニット","2170","5500","210","10","sold","2026-11-13"
"DUMMY-202612-0451","グリーン その他 ヴィンテージ","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","その他","その他","1150","4200","210","10","sold","2026-12-11"
"DUMMY-202612-0452","パープル スウェット 90s","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","スウェット","2100","5500","750","10","sold","2026-12-11"
"DUMMY-202612-0453","グレー スラックス 良品","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","その他","ボトムス","スラックス","3490","11900","210","0","sold","2026-12-15"
"DUMMY-202612-0454","ブラウン スウェット 使用感あり","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ラクマ","トップス","スウェット","1770","7600","210","10","sold","2026-12-04"
"DUMMY-202612-0455","ベージュ サンダル ストリート","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用 / 未売却ダミー","ヤフオク","シューズ","サンダル","2690","0","0","10","selling",""
"DUMMY-202612-0456","ブラウン チノパン 美品","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","その他","ボトムス","チノパン","2180","10300","750","0","sold","2026-12-12"
"DUMMY-202612-0457","グリーン コート 一点物","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","コート","7100","38500","1000","5","sold","2026-12-14"
"DUMMY-202612-0458","グリーン ナイロンジャケット 美品","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","ナイロンジャケット","6870","27000","1000","10","sold","2026-12-02"
"DUMMY-202612-0459","ブルー チノパン 90s","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","チノパン","3100","9600","230","10","sold","2026-12-18"
"DUMMY-202612-0460","ネイビー Gジャン 人気ブランド","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","Gジャン","6560","37900","1000","10","sold","2026-12-12"
"DUMMY-202612-0461","ブラック シャツ ヴィンテージ","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","シャツ","3150","11700","750","10","sold","2026-12-25"
"DUMMY-202612-0462","パープル シャツ 使用感あり","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ラクマ","トップス","シャツ","3350","7600","520","10","sold","2026-12-12"
"DUMMY-202612-0463","ブラック パーカー ヴィンテージ","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","パーカー","2520","6300","230","10","sold","2026-12-13"
"DUMMY-202612-0464","グレー ショートパンツ 一点物","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ラクマ","ボトムス","ショートパンツ","2390","6800","750","10","sold","2026-12-08"
"DUMMY-202612-0465","ブラック ニット 一点物","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","トップス","ニット","3160","12000","230","10","sold","2026-12-02"
"DUMMY-202612-0466","カーキ リュック 使用感あり","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","バッグ","リュック","3280","8900","850","10","sold","2026-12-26"
"DUMMY-202612-0467","ホワイト ショートパンツ 訳あり","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用 / 下書きダミー","ヤフオク","ボトムス","ショートパンツ","3420","0","0","10","draft",""
"DUMMY-202612-0468","イエロー ニット 訳あり","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","その他","トップス","ニット","3390","10500","210","0","sold","2026-12-23"
"DUMMY-202612-0469","レッド 腕時計 使用感あり","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ラクマ","アクセサリー","腕時計","1950","6100","230","10","sold","2026-12-03"
"DUMMY-202612-0470","ホワイト Tシャツ 良品","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","トップス","Tシャツ","2730","8200","210","10","sold","2026-12-05"
"DUMMY-202612-0471","ブラック スウェット 90s","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","スウェット","2780","11700","520","5","sold","2026-12-14"
"DUMMY-202612-0472","カーキ シャツ 使用感あり","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用 / 未売却ダミー","メルカリ","トップス","シャツ","2550","0","0","10","selling",""
"DUMMY-202612-0473","ブラック Tシャツ 一点物","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","Tシャツ","3040","10400","210","10","sold","2026-12-11"
"DUMMY-202612-0474","ホワイト ナイロンジャケット ヴィンテージ","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用 / 未売却ダミー","ラクマ","アウター","ナイロンジャケット","7680","0","0","10","selling",""
"DUMMY-202612-0475","グレー 帽子 きれいめ","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","アクセサリー","帽子","2160","6200","230","10","sold","2026-12-01"
"DUMMY-202612-0476","ベージュ ボストンバッグ きれいめ","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","ボストンバッグ","3840","12300","520","10","sold","2026-12-01"
"DUMMY-202612-0477","ネイビー その他 美品","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","その他","その他","1760","5600","450","10","sold","2026-12-23"
"DUMMY-202612-0478","ブラウン ショルダーバッグ 一点物","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","バッグ","ショルダーバッグ","4080","8500","1000","10","sold","2026-12-10"
"DUMMY-202612-0479","ホワイト レザージャケット 使用感あり","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ラクマ","アウター","レザージャケット","6700","34800","1200","10","sold","2026-12-08"
"DUMMY-202612-0480","パープル ショルダーバッグ ストリート","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","ショルダーバッグ","4180","16800","1000","10","sold","2026-12-04"
"DUMMY-202612-0481","ブルー ニット 人気ブランド","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","ニット","3130","9400","450","5","sold","2026-12-22"
"DUMMY-202612-0482","イエロー トートバッグ 人気ブランド","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","トートバッグ","3180","11300","1000","10","sold","2026-12-31"
"DUMMY-202612-0483","ベージュ ショートパンツ ストリート","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","ショートパンツ","2760","9700","450","10","sold","2026-12-31"
"DUMMY-202612-0484","カーキ ニット ヴィンテージ","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","ニット","2820","10500","750","5","sold","2026-12-03"
"DUMMY-202612-0485","イエロー ショートパンツ きれいめ","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","ショートパンツ","3040","12900","750","10","sold","2026-12-13"
"DUMMY-202612-0486","ブラウン スニーカー 美品","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","シューズ","スニーカー","2250","10200","850","10","sold","2026-12-02"
"DUMMY-202612-0487","ブラック スニーカー 一点物","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","シューズ","スニーカー","2780","11000","520","10","sold","2026-12-23"
"DUMMY-202612-0488","イエロー ベルト ストリート","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用 / 未売却ダミー","Yahooフリマ","アクセサリー","ベルト","2190","0","0","5","selling",""
"DUMMY-202612-0489","パープル ダウン きれいめ","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","ダウン","5470","32600","1400","5","sold","2026-12-13"
"DUMMY-202612-0490","ブラウン デニム ストリート","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","デニム","1910","6700","210","10","sold","2026-12-22"
"DUMMY-202612-0491","ブラック ナイロンジャケット 使用感あり","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","その他","アウター","ナイロンジャケット","8090","43700","750","0","sold","2026-12-15"
"DUMMY-202612-0492","ブルー ナイロンジャケット 人気ブランド","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","ナイロンジャケット","5570","21400","850","10","sold","2026-12-05"
"DUMMY-202612-0493","カーキ ショートパンツ 美品","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","ショートパンツ","2140","9200","450","10","sold","2026-12-29"
"DUMMY-202612-0494","ネイビー デニム ストリート","CSVダミーデータ 2026年12月 売上・利益・ジャンル分析検証用","ヤフオク","ボトムス","デニム","3900","10500","520","10","sold","2026-12-04"
