management_id,title,comment,platform,大ジャンル,小ジャンル,purchase_price,sold_price,shipping_fee,sales_fee_rate,status,sold_at
"DUMMY-0484","ベージュ レザージャケット 使用感あり","CSVダミーデータ 2026年5月 売上検証用","メルカリ","アウター","レザージャケット","1793","4200","850","10.0","sold","2026-05-21"
"DUMMY-0485","ブラック その他 良品","CSVダミーデータ 2026年5月 売上検証用","その他","その他","その他","3533","9900","750","0.0","sold","2026-05-15"
"DUMMY-0486","カーキ サンダル デッドストック風","CSVダミーデータ 2026年5月 売上検証用","その他","シューズ","サンダル","5314","13200","850","0.0","sold","2026-05-18"
"DUMMY-0487","カーキ コート デッドストック風","CSVダミーデータ 2026年5月 売上検証用","その他","アウター","コート","4078","10900","1050","0.0","sold","2026-05-27"
"DUMMY-0488","ブラック その他 良品","CSVダミーデータ 2026年5月 売上検証用","ラクマ","その他","その他","5585","14100","1050","10.0","sold","2026-05-18"
"DUMMY-0489","グレー ショルダーバッグ 美品","CSVダミーデータ 2026年5月 売上検証用","ヤフオク","バッグ","ショルダーバッグ","4005","12600","750","10.0","sold","2026-05-28"
"DUMMY-0490","ブラウン 時計 使用感あり","CSVダミーデータ 2026年5月 売上検証用","PayPayフリマ","アクセサリー","時計","5911","15500","450","5.0","sold","2026-05-28"
"DUMMY-0491","ホワイト ベルト 良品","CSVダミーデータ 2026年5月 売上検証用","ラクマ","アクセサリー","ベルト","1654","4300","1200","10.0","sold","2026-05-08"
"DUMMY-0492","ネイビー その他 美品","CSVダミーデータ 2026年5月 売上検証用","その他","その他","その他","536","1000","1200","0.0","sold","2026-05-02"
"DUMMY-0493","カーキ スニーカー 良品","CSVダミーデータ 2026年5月 売上検証用","ラクマ","シューズ","スニーカー","2597","7000","1200","10.0","sold","2026-05-06"
"DUMMY-0494","ベージュ チノパン ヴィンテージ","CSVダミーデータ 2026年5月 売上検証用","メルカリ","ボトムス","チノパン","5564","17400","1050","10.0","sold","2026-05-13"
"DUMMY-0495","ホワイト スウェット 一点物","CSVダミーデータ 2026年5月 売上検証用","ヤフオク","トップス","スウェット","3150","6400","210","10.0","sold","2026-05-02"
"DUMMY-0496","ネイビー パーカー デッドストック風","CSVダミーデータ 2026年5月 売上検証用","ラクマ","トップス","パーカー","5756","17000","450","10.0","sold","2026-05-02"
"DUMMY-0497","ベージュ 革靴 美品","CSVダミーデータ 2026年5月 売上検証用","ラクマ","シューズ","革靴","4294","6300","750","10.0","sold","2026-05-13"
"DUMMY-0498","ネイビー その他 美品","CSVダミーデータ 2026年5月 売上検証用","PayPayフリマ","その他","その他","2638","6600","210","5.0","sold","2026-05-16"
"DUMMY-0499","ブルー その他 一点物","CSVダミーデータ 2026年5月 売上検証用","PayPayフリマ","その他","その他","4825","9400","1050","5.0","sold","2026-05-04"
"DUMMY-0500","ブラウン ショルダーバッグ ヴィンテージ","CSVダミーデータ 2026年5月 売上検証用","メルカリ","バッグ","ショルダーバッグ","2753","7800","750","10.0","sold","2026-05-08"
"DUMMY-0501","ブラウン その他 使用感あり","CSVダミーデータ 2026年5月 売上検証用","その他","その他","その他","625","900","750","0.0","sold","2026-05-22"
"DUMMY-0502","ブラック ナイロンジャケット 美品","CSVダミーデータ 2026年5月 売上検証用","ラクマ","アウター","ナイロンジャケット","1140","2400","1200","10.0","sold","2026-05-18"
"DUMMY-0503","ブラウン ダウン デッドストック風","CSVダミーデータ 2026年5月 売上検証用","PayPayフリマ","アウター","ダウン","5630","13300","450","5.0","sold","2026-05-30"
"DUMMY-0504","ネイビー チノパン 使用感あり","CSVダミーデータ 2026年5月 売上検証用","ラクマ","ボトムス","チノパン","4600","7600","1050","10.0","sold","2026-05-03"
"DUMMY-0505","ブルー トートバッグ デッドストック風","CSVダミーデータ 2026年5月 売上検証用","PayPayフリマ","バッグ","トートバッグ","3330","4900","1200","5.0","sold","2026-05-23"
"DUMMY-0506","ネイビー 革靴 美品","CSVダミーデータ 2026年5月 売上検証用","ラクマ","シューズ","革靴","5456","15600","750","10.0","sold","2026-05-30"
"DUMMY-0507","ブルー リュック 一点物","CSVダミーデータ 2026年5月 売上検証用","メルカリ","バッグ","リュック","3758","5900","1050","10.0","sold","2026-05-03"
"DUMMY-0508","ブラック デニム 一点物","CSVダミーデータ 2026年5月 売上検証用","PayPayフリマ","ボトムス","デニム","2655","4000","1050","5.0","sold","2026-05-17"
"DUMMY-0509","ブラウン 時計 美品","CSVダミーデータ 2026年5月 売上検証用","ラクマ","アクセサリー","時計","5616","9400","210","10.0","sold","2026-05-24"
"DUMMY-0510","ベージュ スニーカー デッドストック風","CSVダミーデータ 2026年5月 売上検証用","メルカリ","シューズ","スニーカー","5306","14500","750","10.0","sold","2026-05-21"
